ID;Nombre;ID regra de impuestos;Precio impuestos incluidos;En oferta;Valor del descuento;Porcentaje de descuento;Descuento desde fecha;Descuento hasta fecha;Referencia Nº;Referencia Nº Proveedor;Precio impuestos excluidos;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Plazo de entrega con stock;Plazo de entrega sin stock;Cantidad;Cantidad minima;Nivel de stock bajo;Enviame un correo cuando stock bajo;Visible;Costo adicional de envio;Unidad precio;Precio unitario;Resumen;Descripcion larga;Etiquetas;Meta-titulo;meta-keywords;meta-descripcion;url-reescrita;etiqueta con stock;etiqueta en espera;disponible pedidos;fecha disponible;fecha creacion;mostrar precio;URL's de las imágenes;Texto alternativo;Elimine las imagenes existentes;Caracteristicas;Solo disponible por internet;
;;1;2032000;;;;;;null;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;452000;;;;;;null;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;366000;;;;;;null;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;750000;;;;;;null;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;724000;;;;;;null;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;1650000;;;;;;null;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;1650000;;;;;;null;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;93000;;;;;;null;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;2306000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;5215000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;121000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;10502000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;5766000;;;;;;null;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;10483000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;4255000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;4982000;;;;;;null;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;9092000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;4052000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;9092000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;3061000;;;;;;null;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;1822000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;1822000;;;;;;null;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;11731000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;3061000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;4052000;;;;;;null;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;9092000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;40000;;;;;;null;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;60000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;2451000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;9064000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;11731000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;10502000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;224000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;40000;;;;;;null;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;478000;;;;;;null;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;593000;;;;;;null;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
;;1;40000;;;;;;null;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:&Producto:&Segmento:&Vendedor:Sara Comercial;;
