ID;Nombre;ID regra de impuestos;Precio impuestos incluidos;En oferta;Valor del descuento;Porcentaje de descuento;Descuento desde fecha;Descuento hasta fecha;Referencia Nº;Referencia Nº Proveedor;Precio impuestos excluidos;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Plazo de entrega con stock;Plazo de entrega sin stock;Cantidad;Cantidad minima;Nivel de stock bajo;Enviame un correo cuando stock bajo;Visible;Costo adicional de envio;Unidad precio;Precio unitario;Resumen;Descripcion larga;Etiquetas;Meta-titulo;meta-keywords;meta-descripcion;url-reescrita;etiqueta con stock;etiqueta en espera;disponible pedidos;fecha disponible;fecha creacion;mostrar precio;URL's de las imágenes;Texto alternativo;Elimine las imagenes existentes;Caracteristicas;Solo disponible por internet;
;;1;749000;;;;;;null;;;TURBOCHEF;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:TURBOCHEF&Producto:ACCESORIOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;;1;379000;;;;;;null;;;TURBOCHEF;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;Marca:TURBOCHEF&Producto:ACCESORIOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;;1;1707000;;;;;;null;;;TURBOCHEF;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;Marca:TURBOCHEF&Producto:ACCESORIOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;;1;1707000;;;;;;null;;;TURBOCHEF;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:TURBOCHEF&Producto:ACCESORIOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;;1;2306000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES PORTATILES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;96000;;;;;;null;;;TURBOCHEF;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;Marca:TURBOCHEF&Producto:ACCESORIOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;;1;5215000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;5766000;;;;;;null;;;TOKYO;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;121000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;11731000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;10483000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;10502000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;4982000;;;;;;null;;;TOKYO;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;9092000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;4255000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;9092000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES TIPO DUCTO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;4052000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;1822000;;;;;;null;;;TOKYO;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;3061000;;;;;;null;;;TOKYO;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;1822000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;3061000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;40000;;;;;;null;;;TOKYO;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;4052000;;;;;;null;;;TOKYO;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;9092000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;60000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;2451000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;10502000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;9064000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;593000;;;;;;null;;;REMINGTON;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;Marca:REMINGTON&Producto:AFEITADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial;;
;;1;40000;;;;;;null;;;LG;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:LG&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;224000;;;;;;null;;;REMINGTON;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:REMINGTON&Producto:AFEITADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial;;
;;1;11731000;;;;;;null;;;TOKYO;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;;1;478000;;;;;;null;;;REMINGTON;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;Marca:REMINGTON&Producto:AFEITADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial;;
;;1;40000;;;;;;null;;;LG;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;Marca:LG&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
